"Dist","ICE_BASE","model_bed","TOPOGRAPHY"
76565.1253425067,-147.1,-1015.581,32.8
76622.9417469212,-147.8,-1013.412,33.4
76680.77157074,-148.5,-1011.243,34.3
76738.5843506598,-149.1,-1009.074,35
76796.4014450648,-150.7,-1006.905,34.2
76854.2099564186,-151.1,-1004.736,33.4
76912.0196456988,-148.8,-1002.567,32.6
76969.820125709,-152.4,-999.274,31.6
77027.6225786802,-152.5,-995.389,31.7
77085.4368252717,-152.2,-991.504,32.2
77143.2429499989,-151.8,-987.62,32.8
77201.0644475625,-151.7,-983.735,33.1
77258.8878487856,-151.8,-979.849,33.1
77316.7186781838,-152,-975.963,33
77374.56464947,-152,-972.076,33
77432.4135678843,-152.4,-968.189,32.6
77490.2761490378,-151.4,-964.3,33.3
77548.1340336331,-149.9,-960.412,33.4
77606.0095101694,-148.5,-956.523,33.7
77663.8822972094,-147.5,-952.634,33.6
77721.7734151317,-140.3,-948.744,34
77779.6724188198,-132.9,-944.854,33.4
77837.5534326442,-133.8,-940.964,32.8
77895.454520367,-134.5,-937.073,32.4
77953.3664781591,-134.5,-933.182,32.7
78011.2812156199,-134.3,-929.29,32.8
78069.2147897891,-131.7,-925.397,32.3
78127.1486746433,-131.8,-921.504,32
78185.1026469735,-131.1,-917.61,32.4
78243.05641624,-130.3,-913.716,33.4
78301.0271736698,-131.4,-909.82,32.6
78359.0039317958,-131.6,-905.924,32.8
78416.9934259026,-132.5,-902.027,32.2
78475.0000030301,-133.3,-898.13,31.7
78533.0310150565,-130.4,-894.23,32.1
78591.0852201193,-130.7,-890.472,32
78649.1804260178,-133,-886.982,32.5
78707.3049404375,-132.4,-883.491,33.2
78765.4624142025,-131.7,-879.998,33.9
78823.6713290974,-131.7,-876.502,33.6
78881.9311181545,-132.2,-873.003,34.2
78940.230132895,-141.5,-869.501,34.6
78998.5807381538,-147.6,-865.997,36.6
79056.9737278,-171.3,-862.49,35.6
79115.4115806479,-170,-858.98,36.2
79173.9022523136,-167.6,-855.467,37.9
79232.4309982609,-169.7,-851.951,37.3
79290.9989226366,-167.8,-848.434,37.2
79349.5973765705,-166.5,-844.914,36.3
79408.2263668849,-164.2,-841.393,35.1
79466.867389013,-154.2,-837.871,34.9
79525.5321140222,-148.2,-834.347,34.2
79584.2156914374,-144.7,-830.823,35
79642.8947654113,-144.2,-827.298,35.2
79701.5786115573,-144.4,-823.774,34.8
79760.2838108057,-144.5,-820.248,34.4
79818.9912549128,-144.7,-816.722,33.7
79877.7021842479,-145,-813.195,32.8
79936.4228778595,-145.4,-809.668,31.6
79995.144247192,-145,-806.142,31.2
80053.8793627202,-142.8,-802.614,30
80112.6233186842,-132.2,-799.086,30.2
80171.3699317673,-113.6,-795.557,30.6
80230.1301053588,-111.4,-792.1,27.7
80288.895760753,-112.7,-790.884,24.3
80347.6830939139,-118.2,-789.668,16.5
80406.4834254487,-108.9,-788.452,27.3
80465.282385212,-113.2,-787.236,27.9
80524.0986970524,-116.1,-786.019,30
80582.9340947712,-114.7,-784.802,33.8
80641.7636006211,-122.1,-783.585,31.9
80700.6073453761,-126.5,-782.368,32.2
80759.4557007571,-133.8,-781.151,32.1
80818.2990957814,-138.2,-779.934,31.4
80877.1379115331,-140.8,-778.717,31.4
80935.9808289536,-138.5,-777.5,32.1
80994.8171331402,-138.8,-776.283,32.8
81053.6461297088,-135.9,-775.066,33.5
81112.4671052142,-134.6,-773.849,34.8
81171.2843315752,-134.1,-772.632,35.3
81230.0947082468,-139,-771.416,34.9
81288.9037003655,-159.7,-770.2,34.8
81347.7138409576,-158.4,-768.983,36.7
81406.5163691037,-157.8,-767.767,37
81465.3160201313,-158.7,-766.551,35.8
81524.1100571108,-157.2,-765.334,36.8
81582.8924482808,-158.8,-764.118,34.3
81641.6503091138,-158.3,-762.903,34.1
81700.3907162224,-147.9,-761.688,34
81759.1134635187,-147.9,-760.473,34.8
81817.8122011309,-149,-759.259,34.4
81876.5182983914,-149.9,-758.045,34.1
81935.1809507352,-149.7,-757.475,34.5
81993.8496931526,-150,-757.159,34.4
82052.5042194023,-150.6,-756.843,34
82111.1358938387,-150.9,-756.527,33.8
82169.7545792304,-147.9,-756.211,34.2
82228.350630103,-147.9,-755.895,33.8
82286.9217305785,-151.2,-755.58,32.9
82345.4768342544,-151,-755.264,32.5
82404.015622796,-149.9,-754.949,32.9
82462.5241744283,-148.4,-754.633,33.8
82521.0205374478,-147.4,-754.318,34.2
82579.4851778634,-145.9,-754.003,35.1
82637.9242785304,-145.3,-753.688,35.2
82696.3402208062,-144.5,-753.373,35.3
82754.7114823086,-145.4,-753.059,35
82813.0516570038,-145.9,-752.745,34.9
82871.3616887561,-145.7,-752.43,35.6
82929.6411233742,-151,-752.116,35.7
82987.8805831473,-155,-751.802,35.9
83046.0954910595,-157.5,-751.489,35.9
83104.2895581793,-156.8,-751.175,36.7
83162.4402963818,-154.2,-750.862,36.4
83220.5674089296,-154.7,-750.549,35.9
83278.6638324364,-154.6,-750.236,36
83336.7287344881,-155.1,-749.923,35.1
83394.7667637098,-157.7,-749.61,34.5
83452.7714428284,-156.2,-749.297,35.1
83510.7512749082,-157.1,-748.985,33.5
83568.6991910813,-154,-748.824,33.3
83626.6097021997,-153.8,-748.887,33.2
83684.4963913353,-153.6,-748.95,33.1
83742.3615736528,-152.9,-749.013,33.5
83800.1800391242,-152.8,-749.076,33.2
83857.9779562827,-153.6,-749.139,33.7
83915.7382763828,-149.4,-749.202,33.9
83973.474066977,-145.5,-749.265,34.2
84031.1741709398,-144,-749.328,34
84088.8504839738,-144.5,-749.391,33.9
84146.5068099701,-142.3,-749.454,33.8
84204.1291684702,-142.6,-749.517,33.9
84261.7239490917,-143.2,-749.579,33.6
84319.3116794475,-143.4,-749.642,33.9
84376.8781416495,-143.8,-749.705,34
84434.4276707079,-144,-749.767,34.3
84491.9785801744,-144.5,-749.83,34.2
84549.5154092856,-144.5,-749.893,34.6
84607.0470478594,-145.9,-749.956,33.6
84664.5711249455,-149.6,-750.018,33
84722.0999006247,-150.6,-750.081,32.8
84779.619749076,-148.5,-750.144,32.5
84837.13750396,-148.6,-750.206,32.7
84894.6488758891,-148.3,-750.269,33
84952.1674504282,-147.9,-750.332,33.5
85009.6830085395,-147.1,-750.394,34.2
85067.2142450873,-148.3,-750.457,35.9
85124.7499923815,-144.4,-750.52,39.8
85182.301336109,-145.4,-750.468,38.7
85239.8699424469,-146,-749.261,38.2
85297.4671923048,-153.7,-748.054,36.6
85355.0820779824,-161.1,-746.847,36.2
85412.7239438113,-168.1,-745.638,35.3
85470.3806926353,-170.9,-744.43,34.3
85528.0675935613,-170.2,-743.221,34.4
85585.7631059719,-169,-742.012,34.8
85643.4813245567,-163.8,-740.802,36.4
85701.2253686913,-162.6,-739.592,36.5
85759.0048812123,-160.8,-738.381,35.3
85816.799540665,-157.7,-737.17,35.5
85874.6309753155,-137.8,-735.958,35.1
85932.4963962879,-131.4,-734.745,34.7
85990.3910165968,-130.9,-733.532,34.7
86048.3261223617,-128,-732.317,34.4
86106.3030776262,-127.8,-731.102,34.3
86164.3057494618,-127.3,-729.887,34.8
86222.3451932675,-130.1,-728.67,35.1
86280.4275091417,-131.7,-727.453,34.3
86338.5268043519,-132.1,-726.235,35.5
86396.6606968944,-160.3,-725.017,34.8
86454.823813029,-168.9,-723.798,35.4
86513.0213055868,-168.2,-722.578,36.1
86571.2348095972,-162.6,-721.358,36.4
86629.4755275639,-156,-720.138,36
86687.7395591157,-140.5,-718.917,35.3
86746.0263625797,-130.9,-717.695,34.5
86804.3409095362,-119.5,-716.473,32.9
86862.6709166974,-110.2,-715.731,32.2
86921.0286738384,-102,-715.125,31.1
86979.4264720599,-96.1,-714.52,30.2
87037.8418568623,-93.1,-713.914,30.1
87096.2915132432,-95.3,-713.308,32
87154.7637430044,-119.9,-712.701,35.1
87213.2736018791,-135.9,-712.094,36.1
87271.8133397675,-135.8,-711.487,34.8
87330.3802582726,-138,-710.88,33.7
87388.9962021059,-140.5,-710.272,32.2
87447.6120264519,-142.7,-709.664,30.9
87506.2746492927,-142.2,-709.055,32.5
87564.9621703804,-143.9,-708.447,32.3
87623.6835513612,-148.2,-707.838,35.1
87682.4192128245,-147,-707.228,38.5
87741.1843145432,-149.9,-706.619,37.9
87799.9660338288,-157.4,-706.009,37
87858.759419428,-160.5,-705.4,36.9
87917.5727441547,-163.5,-704.79,36.3
87976.3961152115,-163.4,-704.179,36.9
88035.2348507889,-163.7,-703.569,37
88094.0829067876,-163.6,-702.959,37.6
88152.9278287931,-165,-702.349,36.6
88211.7562515009,-165.6,-701.738,36.4
88270.5793565979,-166.3,-701.128,36.2
88329.3603197491,-166.7,-700.519,36
88388.1159697107,-166.8,-699.909,36.2
88446.8199633922,-166.5,-699.3,36.7
88505.5019558549,-167,-698.782,36.5
88564.1467934226,-163.5,-698.367,37.1
88622.7477579554,-163.3,-697.953,37.2
88681.3149422055,-166.3,-697.539,36.9
88739.8371948428,-166,-697.125,37
88798.3185024319,-165.8,-696.711,37.1
88856.7700794126,-165.2,-696.298,37.6
88915.1624306063,-165.4,-695.885,37.3
88973.5325116615,-165.1,-695.472,37.4
89031.8535630365,-163.6,-695.06,38.1
89090.1636790817,-162.2,-694.647,38.7
89148.4412186111,-158.3,-694.235,38.9
89206.6862876569,-161.6,-693.824,37.7
89264.9084105577,-161.3,-693.412,36.9
89323.0895917709,-162.1,-693,36.8
89381.238127668,-165,-692.589,36.7
89439.3277008683,-170,-692.178,37.4
89497.3876926601,-178.8,-691.768,37.2
89555.3981491955,-184.9,-691.358,37
89613.3767090268,-184.1,-690.948,38.3
89671.3385915233,-184.5,-690.538,38.2
89729.2749966534,-181.3,-690.128,38.4
89787.2234467746,-180.3,-689.718,39.2
89845.1616882905,-179.5,-689.309,39.7
89903.0997295301,-182.4,-688.899,39.4
89961.0423686483,-180.7,-688.489,39.9
90018.9914978949,-180.2,-688.079,39.1
90076.9390961607,-179.6,-687.67,38.6
90134.8898735115,-177.3,-687.204,38.3
90192.84606239,-175.6,-686.425,38
90250.7953836439,-174.7,-685.647,38
90308.7586111122,-174.9,-684.868,37.9
90366.7129048318,-175,-684.09,38
90424.672992846,-174.8,-683.311,38.3
90482.650600964,-175.5,-682.532,37.7
90540.6391768599,-172.9,-681.753,37.6
90598.625861298,-173,-680.975,37.6
90656.6402334774,-172.3,-680.195,37.7
90714.6625055664,-170.8,-679.416,38.2
90772.7126770452,-170.3,-678.636,37.7
90830.7644561301,-167.5,-677.856,39.4
90888.8434528235,-168.5,-677.076,40.2
90946.9278224737,-168.1,-676.296,39.5
91005.0283692055,-167.5,-675.515,39.2
91063.1435231556,-169.2,-674.735,38.5
91121.2678524673,-171.9,-673.954,39.2
91179.418796998,-180.7,-673.173,38.9
91237.5717410508,-187.5,-672.392,39.5
91295.7419607796,-189.9,-671.61,39.1
91353.9477391542,-191.5,-670.828,39.4
91412.1598812862,-191.3,-670.046,39.3
91470.4011680515,-191.1,-669.264,39.2
91528.6403216876,-190.8,-668.482,39.3
91586.9182422526,-181.1,-667.699,40.2
91645.2322099365,-175.1,-666.915,38.5
91703.561398904,-167.6,-666.132,39
91761.9200308195,-175.2,-665.348,38.7
91820.2912750108,-183.2,-664.42,38.4
91878.679221542,-184.8,-663.463,38.7
91937.0881238369,-184.9,-662.507,38.8
91995.515235673,-183.9,-661.55,38.9
92053.9730360666,-183.2,-660.592,38.6
92112.4464651479,-181.7,-659.634,39
92170.9368095947,-180.7,-658.676,39
92229.4639723662,-179.5,-657.718,39.7
92288.018875176,-180.5,-656.759,39.8
92346.6094116638,-178.4,-655.799,39.3
92405.2199647331,-175.4,-654.839,40.2
92463.8636542033,-171.3,-653.878,39.4
92522.537797903,-170.3,-652.917,39.1
92581.2438864871,-168.9,-651.956,38.8
92639.9869338103,-168.3,-650.993,38.1
92698.7528823655,-167,-650.031,38
92757.5670858667,-169.4,-649.068,38.6
92816.4048610799,-181.8,-648.104,37.6
92875.2650840272,-183.6,-647.14,38.7
92934.1585288303,-185.6,-646.175,38.6
92993.0838297048,-182.6,-645.21,39.4
93052.0485875706,-181.2,-644.244,38.3
93111.0399920922,-177.9,-643.278,38.6
93170.06360104,-174.1,-642.311,39.8
93229.1129418963,-174.4,-641.344,39.5
93288.1853173071,-173.6,-640.376,38.9
93347.2814545889,-173.2,-639.408,39.1
93406.3911991686,-172.6,-638.44,39.5
93465.5132467936,-171.5,-637.76,40.4
93524.6236881567,-171.7,-637.341,40
93583.7503416902,-172.2,-636.922,40.1
93642.8706785383,-172.6,-636.502,40.2
93701.98626398,-172.5,-636.083,40.8
93761.1017937692,-179.4,-635.664,40.5
93820.2103642968,-193.2,-635.245,41.3
93879.3168642157,-187,-634.826,42
93938.426107272,-184.9,-634.407,40.4
93997.5363349852,-181.4,-633.988,41.7
94056.6494208693,-179.1,-633.569,41.9
94115.7360497989,-182.1,-633.15,41.4
94174.8410292745,-186.4,-632.731,41.5
94233.9536112178,-188.3,-632.312,42
94293.0531622476,-188.5,-631.893,42.4
94352.1681680219,-188.1,-631.474,43.5
94411.274180551,-189.8,-631.055,42.2
94470.38968725,-193.3,-630.636,41.9
94529.5016344996,-193.5,-630.217,42
94588.6075738451,-194.8,-629.798,41.2
94647.718389531,-195,-629.379,41.3
94706.8125669665,-194.5,-628.96,42.2
94765.8884719442,-194.4,-628.541,42.7
94824.9500581734,-194.1,-628.122,43.4
94883.9997886109,-194.1,-627.704,44
94943.0152472342,-198.4,-627.285,42.8
95002.0253821661,-194.9,-626.867,43.4
95060.9988179176,-195.1,-626.449,43.3
95119.9596814676,-195.4,-626.362,43
95178.8990628414,-196.9,-627.509,41.2
95237.8312045353,-193.9,-628.657,41.4
95296.7281783346,-192.9,-629.803,42.1
95355.595668051,-195.2,-630.949,42.4
95414.4585237771,-193.3,-632.095,42.8
95473.2859354265,-189,-633.241,41.6
95532.0926100183,-184.5,-634.386,40.5
95590.8774957308,-181.1,-635.53,39.6
95649.6439541468,-181.6,-636.674,38.9
95708.4033444063,-181.1,-637.818,39.1
95767.1434757789,-183.4,-638.962,39.4
95825.8792552573,-181,-640.106,39.2
95884.6014687675,-181.7,-641.249,39.2
95943.3111289562,-182,-642.392,39.5
96002.017950419,-182,-643.535,39.9
96060.7122173257,-181.1,-644.678,41.4
96119.3969709513,-181,-645.82,41.7
96178.0640201564,-181.2,-646.962,41.8
96236.7316146698,-192,-648.105,41.9
96295.3907041231,-204.5,-649.247,42.8
96354.0355673909,-227.6,-650.388,43.9
96412.6919436146,-229.1,-651.53,45
96471.3088809957,-229.1,-652.672,45
96529.9393867863,-229.2,-653.813,44.8
96588.5623552645,-224.9,-654.955,44
96647.1886813634,-221.5,-656.096,43.4
96705.8124041027,-219,-657.237,43.1
96764.4377256381,-215.2,-658.379,44.1
96823.0734508841,-210,-660.547,43.6
96881.7090450226,-204.9,-662.832,44.2
96940.3672308759,-196.9,-665.118,45
96999.0274624124,-182.6,-667.403,44.6
97057.7009296823,-181.1,-669.689,45.4
97116.3974760178,-189.3,-671.977,45.1
97175.1027133732,-197.6,-674.264,44.8
97233.819029904,-205.9,-676.552,44.9
97292.5615540613,-208.3,-678.841,44.9
97351.3141945661,-212,-681.13,44
97410.0756446748,-216,-683.42,44.3
97468.8699891713,-225.7,-685.711,45.4
97527.6541214313,-235,-688.001,44.1
97586.4583108895,-240.7,-690.293,44.7
97645.2720065001,-237.6,-692.584,44.6
97704.0917374949,-234,-694.876,45
97762.9308222338,-231.6,-697.169,44.9
97821.7796657393,-226.7,-699.462,44.9
97880.6438453512,-219.5,-701.755,45
97939.5139106478,-219.9,-704.049,44.8
97998.4150713793,-219,-706.344,44.1
98057.3280945083,-218.6,-708.64,44.6
98116.2602120512,-218.2,-710.936,44.9
98175.2007763729,-218.5,-713.233,44.6
98234.1775718092,-218.4,-715.531,44.7
98293.1646321473,-218.3,-717.829,44.8
98352.1661405582,-218.4,-720.128,44.7
98411.1931524213,-216.8,-722.428,43.5
98470.2447568285,-217.3,-723.881,43
98529.3191311929,-217.2,-724.736,43.1
98588.4208352143,-214.2,-725.591,43.5
98647.5562545068,-212.3,-726.447,43.3
98706.7248975834,-209.8,-727.303,42.9
98765.9112046372,-205.9,-728.16,43.6
98825.1399470372,-204.9,-729.017,44
98884.4002118,-203.3,-729.874,45.1
98943.6893381461,-199.6,-730.732,45.5
99003.0028052859,-200.1,-731.591,44.6
99062.3419654993,-201.2,-732.45,43.5
99121.7260250478,-202.4,-733.309,42.3
99181.1269379819,-203.2,-734.169,41.5
99240.5505970828,-204.1,-735.029,40.6
99300.0060266585,-204.7,-735.889,40.2
99359.478672037,-205.6,-736.75,39.5
99418.9775869346,-203.3,-737.611,39.4
99478.494123055,-196.2,-738.472,39.8
99538.0237041838,-176.8,-739.334,37.9
99597.5750510443,-132.3,-740.196,37.5
99657.141344356,-96.5,-741.058,37.8
99716.7235269383,-88.1,-741.92,39.7
99776.3289459324,-99.7,-742.783,43.5
99835.9521034533,-123.4,-743.645,43.4
99895.5962143918,-161.2,-744.509,41.5
99955.2586102896,-173.3,-745.372,40.8
100014.942682857,-180.9,-746.236,40
100074.638681605,-185.1,-747.1,37.5
100134.363887337,-186.7,-747.94,37.8
100194.08807386,-186.4,-748.715,37.3
100253.836510557,-187.7,-749.49,38.3
100313.589763314,-188.4,-750.266,40.4
100373.349049436,-189.3,-751.042,41.8
100433.113629502,-211.3,-751.817,43.8
100492.869414817,-233.4,-752.593,45.4
100552.620282994,-245.2,-753.369,47
100612.354746961,-245.3,-754.144,48.1
100672.092801176,-247,-754.919,47.7
100731.814438114,-247.8,-755.694,48
100791.51779484,-245.7,-756.469,48.3
100851.214363942,-243.7,-757.244,48.8
100910.908045617,-239.7,-758.019,49.8
100970.579996008,-234.4,-758.794,51.1
101030.230263943,-232.8,-759.568,50.7
101089.855950105,-227.5,-760.342,50.9
101149.443675041,-223.1,-761.115,50.1
101208.982070194,-221.9,-761.888,50.3
101268.473764282,-226.5,-762.66,48.4
101327.919599605,-222.7,-763.432,49.4
101387.297785074,-223.1,-764.203,50.3
101446.60928294,-255.5,-764.972,51.5
101505.864615776,-280.6,-765.741,51.1
101565.059094703,-298.1,-766.51,50.4
101624.192823557,-299.4,-767.277,50.9
101683.256478769,-301.2,-768.044,49.4
101742.245621977,-301.2,-768.81,49.5
101801.16983618,-301.1,-769.575,49.9
101860.026810736,-303.9,-769.023,50.1
101918.802825946,-297.7,-768.406,49.8
101977.51932572,-293.5,-767.789,49.2
102036.163835757,-282,-767.173,49
102094.725563361,-269.6,-766.558,48.5
102153.218363946,-270,-765.944,49.2
102211.637831118,-274,-765.33,49
102269.987142429,-273.7,-764.717,49.8
102328.265620435,-273.6,-764.105,49.7
102386.497941335,-273.2,-763.494,49.8
102444.679173782,-276,-762.883,49.5
102502.832427459,-270.1,-762.272,49.5
102560.954931231,-267.1,-761.661,48.2
102619.072034592,-260.5,-761.051,49.5
102677.169673889,-251.8,-760.441,49.5
102735.266937412,-243.8,-759.831,49.9
102793.351539782,-241.7,-759.221,49.9
102851.467627283,-239.4,-758.61,49.8
102909.6026941,-237.9,-758,49.9
102967.756961502,-237.9,-757.389,49.9
103025.939702188,-238.6,-756.778,49.2
103084.165433174,-268.5,-756.167,49.1
103142.431141789,-277,-755.555,48.7
103200.724771698,-280.5,-754.942,48.1
103259.055387916,-281.4,-754.33,48.7
103317.417734962,-282.3,-753.717,48.2
103375.801528523,-282.6,-753.104,48.3
103434.197242383,-277.9,-752.49,48
103492.613704567,-268.6,-752.252,47.7
103551.054991623,-222.2,-752.221,47
103609.504478286,-214.7,-752.19,46
103667.976625115,-204.5,-752.159,44.9
103726.467419692,-197.4,-752.128,44.4
103784.962745028,-188.6,-752.096,43.9
103843.467931368,-185.5,-752.065,43.1
103901.990304266,-183.6,-752.034,41.3
103960.493106131,-184.6,-752.003,39.2
104019.00806631,-183.8,-751.972,38.8
104077.511651506,-184.5,-751.941,38.1
104136.018169449,-182.9,-751.91,39.8
104194.542977814,-181.9,-751.879,40.7
104253.090178498,-185.9,-751.848,41.9
104311.665913569,-186.8,-751.817,42.9
104370.283489408,-200.6,-751.785,44
104428.942887611,-206.2,-751.754,44
104487.658456262,-207.2,-751.723,43.7
104546.422999811,-215.3,-751.692,43.6
104605.234464,-229.6,-751.66,44.4
104664.111285471,-272.6,-751.629,44.5
104723.032115944,-293.3,-751.598,45.6
104782.017817502,-288.2,-751.566,46.4
104841.04663838,-263.4,-751.535,46.3
104900.123648422,-212.4,-751.504,45.8
104959.248660631,-236.9,-751.472,44.3
105018.400145086,-146.9,-751.441,43.1
105077.587600236,-129.1,-751.409,43.1
105136.787820286,-129.6,-751.891,42.1
105195.999770633,-130.7,-753.394,43.3
105255.222862398,-134.6,-754.897,41.3
105314.435690848,-141.2,-756.4,41.9
105373.640825109,-154.8,-757.903,42.4
105432.828174267,-161.6,-759.405,40.5
105492.00234643,-179.1,-760.907,39.9
105551.165177347,-193.1,-762.409,40.3
105610.299194802,-208.3,-763.91,43.3
105669.426722768,-234.6,-765.411,44.1
105728.531181805,-268.5,-766.911,39.2
105787.635877787,-277.3,-768.411,39.5
105846.738680658,-289.8,-769.911,39.9
105905.839918421,-300.1,-771.411,40.2
105964.941260928,-309.5,-772.911,41.5
106024.032355483,-313.8,-774.411,45.9
106083.128291112,-324,-775.911,46.4
106142.198791309,-326.1,-777.411,46.7
106201.268488425,-326.6,-778.91,47
106260.326949599,-327.2,-780.409,47.3
106319.378886213,-319,-781.908,56.5
106378.406541663,-319.3,-783.406,56.4
106437.425806778,-318.7,-784.904,57.4
106496.442867761,-318.8,-786.402,57.4
106555.455107488,-316.9,-787.9,58.7
106614.451181555,-316.9,-789.398,58.1
106673.443822588,-316.2,-790.895,58.2
106732.433629113,-303.8,-792.393,57.6
106791.429758216,-288.4,-793.832,58
106850.416689751,-276.9,-792.952,57.9
106909.410471766,-268.1,-792.071,57.4
106968.414573889,-271.3,-791.19,58.5
107027.427190424,-287.7,-790.309,58.8
107086.479388712,-314.9,-789.428,58.6
107145.53959804,-325.4,-788.546,58
107204.634767528,-329.8,-787.664,58.3
107263.754640548,-332,-786.782,58
107322.915912777,-335.1,-785.898,57.3
107382.10933495,-335.5,-785.015,57.1
107441.333258809,-336,-784.131,56.9
107500.585865399,-336.7,-783.246,56.5
107559.866668104,-334.5,-782.361,56.5
107619.180116752,-330,-781.476,56.3
107678.525725525,-322.7,-780.59,56.1
107737.895392578,-304.9,-779.704,57
107797.288631558,-265.1,-778.817,54.1
107856.732376058,-245.1,-777.93,53.4
107916.188309312,-232.5,-777.042,51.5
107975.669671624,-224.4,-776.154,49.4
108035.190861773,-216,-775.266,49.5
108094.741712949,-208.1,-774.377,49.3
108154.306731423,-203.5,-773.488,48.7
108213.898017811,-200.5,-772.598,47.5
108273.504728389,-200.5,-771.708,47.6
108333.144013481,-206.9,-770.818,47.4
108392.802686521,-221.2,-769.927,50.2
108452.479977281,-229.3,-769.036,48.1
108512.165018254,-233.9,-768.804,51
108571.858179706,-243.2,-768.844,51.3
108631.547419268,-253.5,-768.885,52.2
108691.244783681,-268.1,-768.925,52.9
108750.930866268,-317.3,-768.966,53.6
108810.623909306,-339.6,-769.007,55.1
108870.304175412,-348.5,-769.047,54.1
108929.969344044,-349.9,-769.088,54.7
108989.646716848,-348.2,-769.128,55.4
109049.306103486,-349.3,-769.169,56.4
109108.957254778,-347.7,-769.209,59.5
109168.593167702,-349.5,-769.25,61.3
109228.204216977,-351.3,-769.29,60.7
109287.796812175,-351.6,-769.331,59.1
109347.358724492,-348.8,-769.371,60.2
109406.886658134,-344.8,-769.412,59.4
109466.381807814,-343.3,-769.452,58.1
109525.847547725,-333.3,-769.493,58.1
109585.281384325,-313.1,-769.533,58.7
109644.674939258,-313.9,-769.574,58.9
109704.035311397,-315.9,-769.614,58
109763.360281765,-316.7,-769.654,58.1
109822.658357686,-322.8,-769.695,58.7
109881.920160452,-332.1,-769.735,60.1
109941.149433983,-347.9,-769.775,60.4
110000.363098443,-367.6,-769.815,59.3
110059.548054105,-374.9,-769.856,58.2
110118.715092377,-374.7,-769.896,58.9
110177.855892783,-373.3,-769.459,59.4
110236.969216687,-372,-768.265,59.8
110296.070579213,-367.9,-767.071,60.4
110355.148021254,-360.3,-765.878,61.1
110414.218342062,-357.6,-764.684,59.9
110473.282652508,-354.9,-763.491,58.6
110532.355331962,-339.2,-762.298,57.1
110591.435175096,-301,-761.104,56.8
110650.540184741,-287.5,-759.911,56.9
110709.663117084,-284,-758.716,56.9
110768.800349534,-281,-757.522,57.2
110827.960338969,-294.9,-756.327,57.7
110887.155050412,-315.4,-755.131,57.4
110946.373732762,-339.1,-753.935,56.9
111005.651192474,-347,-752.737,57.2
111064.951556442,-346.9,-751.539,57.7
111124.296335154,-346,-750.34,59.9
111183.683262795,-345.2,-749.141,60.8
111243.103877966,-343.8,-747.941,60
111302.573781428,-342.8,-746.739,58.7
111362.057998451,-329,-745.538,56.5
111421.594821935,-295.8,-744.335,55.1
111481.156706975,-281.6,-743.132,54.9
111540.759090996,-290.8,-741.928,54.8
111600.401983687,-302.6,-740.723,55.4
111660.091304905,-317.5,-739.517,56.7
111719.823577415,-330.6,-738.311,58.2
111779.611982702,-329.1,-737.103,58.2
111839.444691966,-313,-735.96,58.6
111899.325335947,-309.8,-735.631,57.7
111959.261312062,-330.2,-735.302,57.2
112019.250215896,-349.3,-734.973,58.6
112079.272988195,-362.3,-734.644,58.6
112139.347509524,-369.4,-734.315,58.5
112199.458028079,-368.8,-733.985,58.9
112259.590334858,-368.2,-733.655,59.2
112319.757090783,-367.7,-733.325,59.3
112379.938190161,-366.3,-732.995,59.3
112440.143005666,-363.4,-732.665,61
112500.380029203,-362.8,-732.334,61.3
112560.625341018,-365.1,-732.004,59.5
112620.908774891,-365.9,-731.673,59.1
112681.208834029,-366.9,-731.342,58.5
112741.522964165,-365.4,-731.012,57.6
112801.857232599,-350.5,-730.681,57.8
112862.212743507,-323.3,-730.35,57.9
112922.580190992,-280.6,-730.018,57.9
112982.968036864,-252.6,-729.687,58.3
113043.386080783,-238.9,-729.356,58.1
113103.834483448,-258.3,-729.024,57.6
113164.29558615,-273.3,-728.693,56.7
113224.787345299,-294.6,-728.361,57.1
113285.286942768,-334.4,-728.029,58.6
113345.811258176,-372.3,-727.697,59.2
113406.346954172,-382.4,-727.365,61.1
113466.889436243,-379.7,-727.033,62.5
113527.453412466,-378.5,-726.701,62.8
113588.039267533,-377.2,-726.811,63
113648.634633295,-377.6,-727.061,61.3
113709.255387786,-378.2,-727.311,60.6
113769.898509498,-378.6,-727.562,60.1
113830.562210684,-377.8,-727.812,61
113891.227351385,-376.2,-728.063,62.5
113951.915418033,-381,-728.313,63.8
114012.611889966,-391.7,-728.564,65.5
114073.301181499,-402.8,-728.814,63.6
114134.022721101,-402.5,-729.065,65.2
114194.754703062,-399.3,-729.316,64.9
114255.496439292,-398.2,-729.567,65.4
114316.269245523,-397,-729.818,65.8
114377.0643145,-394.7,-730.069,66.1
114437.882880778,-394,-730.32,64.8
114498.713209313,-396.6,-730.571,63
114559.568685437,-397.8,-730.822,65
114620.459767269,-396.1,-731.074,66.9
114681.352925451,-397.1,-731.325,66.1
114742.263664835,-396.8,-731.577,66.7
114803.18316154,-397.3,-731.828,66.2
114864.087015337,-397.1,-732.08,66.4
114924.988457497,-397.5,-732.331,66
114985.858419785,-396.9,-732.582,64.6
115046.696704228,-400.1,-732.834,64
115107.463640923,-399.3,-733.084,65.2
115168.185600385,-396.7,-733.335,65.3
115228.825079636,-396.6,-733.586,65.7
115289.403124038,-400.4,-733.534,65.2
115349.910780737,-400.2,-733.117,64.8
115410.349250449,-397.8,-732.701,65.1
